subjectsID,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,Early_TRF,Early_TRF,Early_TRF,Early_TRF,Late_TRF,Late_TRF,Late_TRF,Late_TRF
Date_Time_1,Expriments Times,DarkLight,EatRestrict,,,,,,,,,,,,,,,,
2022-03-21 10:00:01,2022-03-21 02:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.044834,0.0,0.0,0.0013826,0.0615399999999999,0.0046678
2022-03-21 11:00:01,2022-03-21 03:00:01,dark,Eat,0.0,0.0,0.0990799999999998,0.0,0.0,0.0,0.0353786,0.0,,,,,,,,
2022-03-21 11:00:01,2022-03-21 03:00:01,dark,Restrict,,,,,,,,,0.0,0.0452913999999999,0.0038629999999999,0.0,0.0,0.0043849999999999,0.0,0.0
2022-03-21 12:00:01,2022-03-21 04:00:01,dark,Eat,0.0032670000000001,0.0,0.0,0.0,0.0,0.00187,0.0159513,0.0,,,,,,,,
2022-03-21 12:00:01,2022-03-21 04:00:01,dark,Restrict,,,,,,,,,0.0,0.0241354999999999,0.0,0.0,0.0,0.0,0.045339,0.0075831
2022-03-21 13:00:01,2022-03-21 05:00:01,dark,Eat,0.0014349999999998,0.0,0.0,0.0,0.0,0.078759,0.0,0.0,,,,,,,,
2022-03-21 13:00:01,2022-03-21 05:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.001705,0.0517079999999998,0.0162813
2022-03-21 14:00:01,2022-03-21 06:00:01,dark,Eat,0.0111819999999998,0.0,0.0,0.000871,0.0192382999999999,0.0,0.0,0.0,,,,,,,,
2022-03-21 14:00:01,2022-03-21 06:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0245995999999999,0.050815,0.0149768
2022-03-21 15:00:01,2022-03-21 07:00:01,dark,Eat,0.1236450000000002,0.1087280000000001,0.1052729999999999,0.000474,0.0100585,0.0,0.0,0.0,,,,,,,,
2022-03-21 15:00:01,2022-03-21 07:00:01,dark,Restrict,,,,,,,,,0.0,0.0003252,0.0,0.0282344999999999,0.0,0.0017105,0.3450900000000001,0.0091630999999999
2022-03-21 16:00:01,2022-03-21 08:00:01,light,Eat,0.0202939999999998,0.0546949999999999,0.2306180000000002,0.0025629999999998,0.0,0.0,0.0114351999999999,0.0,0.0,0.013956,0.0,0.0354849,,,,
