subjectsID,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,Early_TRF,Early_TRF,Early_TRF,Early_TRF,Late_TRF,Late_TRF,Late_TRF,Late_TRF
Date_Time_1,Expriments Times,DarkLight,,,,,,,,,,,,,,,,
2022-03-20 12:43:25,2022-03-20 04:43:25,light,0.4824264,0.6113759,0.4108279,0.6114101,0.627434,0.6989353,0.4120279,0.5418648,0.4413471,0.4962982,0.7283666,0.5509455,0.6021004,0.6887469,0.4489888,0.5937741
2022-03-20 12:48:25,2022-03-20 04:48:25,light,0.5063154,0.5928707,0.4385906,0.7032938,0.6073073,0.7571026,0.3803808,0.4848572,0.4437593,0.4698114,0.6849587,0.4666913,0.6569926,0.6492914,0.4339308,0.5890902
2022-03-20 12:53:25,2022-03-20 04:53:25,light,0.5223994,0.5704094,0.501597,0.6830642,0.5620353,0.5917639,0.343227,0.6065956,0.4349985,0.4961335,0.5983099,0.4624663,0.7173153,0.5794017,0.4685072,0.5496441
2022-03-20 12:58:25,2022-03-20 04:58:25,light,0.5117316,0.488125,0.6622629,0.6207402,0.5055588,0.5966876,0.3741,0.635011,0.5100115,0.4952435,0.6272869,0.4772907,0.7471024,0.5985119,0.5049289,0.5942484
2022-03-20 13:03:25,2022-03-20 05:03:25,light,0.514358,0.4779757,0.6195126,0.5567746,0.5606312,0.6088538,0.3351604,0.584063,0.7304655,0.4726801,0.5258517,0.4735879,0.6920597,0.6152048,0.5030091,0.5106461
2022-03-20 13:08:25,2022-03-20 05:08:25,light,0.5201374,0.5151188,0.584655,0.4945444,0.5317062,0.6719183,0.3137232,0.6052676,0.7452397,0.475432,0.5493333,0.6002285,0.6868843,0.5593746,0.4755693,0.5474041
2022-03-20 13:13:25,2022-03-20 05:13:25,light,0.5241917,0.6644043,0.4858264,0.532676,0.4671087,0.700484,0.3611922,0.6249728,0.7192032,0.435306,0.5722519,0.5958106,0.6319277,0.5477217,0.5104868,0.4421546
2022-03-20 13:18:25,2022-03-20 05:18:25,light,0.5236704,0.6259178,0.422991,0.534541,0.7098329,0.5902066,0.3870614,0.6172241,0.6218768,0.4224163,0.4159986,0.422735,0.6952391,0.5396942,0.5088496,0.3993652
2022-03-20 13:23:25,2022-03-20 05:23:25,light,0.7371517,0.5045756,0.3889029,0.5122514,0.5974525,0.6181122,0.2969664,0.6326308,0.6241491,0.460443,0.416117,0.4544663,0.461841,0.4904014,0.5113299,0.4659143
2022-03-20 13:28:25,2022-03-20 05:28:25,light,0.8319539,0.4774683,0.3862837,0.5466907,0.3995239,0.6728572,0.3612995,0.5586554,0.7003902,0.4629925,0.4359913,0.4983793,0.3848474,0.5000484,0.4961449,0.4806819
2022-03-20 13:33:25,2022-03-20 05:33:25,light,0.8085338,0.5955202,0.4007259,0.4706238,0.5153845,0.6696765,0.392955,0.4499123,0.537374,0.479177,0.5877985,0.5229632,0.6109067,0.4756815,0.5273497,0.494958
2022-03-20 13:38:25,2022-03-20 05:38:25,light,0.8170143,0.4759949,0.3980949,0.5049113,0.69793,0.8444556,0.3891093,0.4947371,0.4937553,0.4867615,0.5737444,0.5296952,0.5810291,0.5100418,0.5256902,0.486469
2022-03-20 13:43:25,2022-03-20 05:43:25,light,0.7634716,0.5430763,0.4002238,0.5114512,0.6352065,0.7899539,0.4997577,0.5757672,0.4584838,0.6778802,0.4941334,0.5507055,0.5667588,0.525722,0.5380756,0.4654345
2022-03-20 13:48:25,2022-03-20 05:48:25,light,0.67935,0.5156808,0.442668,0.548881,0.5593374,0.7150776,0.3516364,0.6607535,0.4644336,0.7123018,0.5426763,0.7485259,0.5544181,0.5071738,0.5840029,0.4845644
2022-03-20 13:53:25,2022-03-20 05:53:25,light,0.6721169,0.5312344,0.4506694,0.5253929,0.5273082,0.6006168,0.3821032,0.610707,0.4723859,0.677777,0.5195846,0.7040015,0.541693,0.4910209,0.4605207,0.4841672
2022-03-20 13:58:25,2022-03-20 05:58:25,light,0.6900585,0.6002854,0.4589714,0.597478,0.4885237,0.6453741,0.4176403,0.6138564,0.4031895,0.6176917,0.5683134,0.6018052,0.5465694,0.5003064,0.4418615,0.4809157
2022-03-20 14:03:25,2022-03-20 06:03:25,light,0.6891587,0.5883177,0.5666034,0.6245338,0.5899175,0.6872547,0.3251274,0.5953726,0.4148507,0.5723683,0.5857762,0.5349434,0.3991579,0.5053302,0.4604219,0.4554387
2022-03-20 14:08:25,2022-03-20 06:08:25,light,0.6296099,0.6259478,0.6674465,0.5551756,0.5847329,0.6409297,0.303044,0.580093,0.474351,0.5570411,0.4811233,0.5058042,0.4042824,0.5463445,0.5239102,0.5174241
2022-03-20 14:13:25,2022-03-20 06:13:25,light,0.6256335,0.5749677,0.5632104,0.4450966,0.678689,0.6491849,0.4407538,0.5741962,0.351784,0.5633834,0.3768589,0.445344,0.4673558,0.5245327,0.4436464,0.502785
2022-03-20 14:18:25,2022-03-20 06:18:25,light,0.6141652,0.7644565,0.4422378,0.4758139,0.6452926,0.727671,0.2976784,0.5918763,0.4168953,0.4643233,0.4004245,0.4617473,0.3494841,0.5269634,0.4396706,0.4657732
2022-03-20 14:23:25,2022-03-20 06:23:25,light,0.6025977,0.5648465,0.514587,0.507137,0.6638109,0.773913,0.3582373,0.69884,0.4527611,0.4383185,0.5089739,0.4841214,0.5734762,0.5113857,0.5029723,0.5378502
2022-03-20 14:28:25,2022-03-20 06:28:25,light,0.5851978,0.4789389,0.5124707,0.499801,0.6912077,0.573669,0.4781637,0.5785019,0.4529163,0.4325144,0.6388516,0.4598784,0.5978288,0.4801853,0.4916431,0.6248985
2022-03-20 14:33:25,2022-03-20 06:33:25,light,0.5551449,0.5488028,0.5084469,0.5140035,0.5788113,0.5522745,0.4273862,0.5317149,0.4277633,0.4571053,0.7340481,0.4603573,0.5419065,0.5204316,0.4859781,0.4561783
2022-03-20 14:38:25,2022-03-20 06:38:25,light,0.5494852,0.5120856,0.4898848,0.5372718,0.5412131,0.6623007,0.3472214,0.5823156,0.4197362,0.455332,0.8004171,0.5057487,0.4031641,0.4817278,0.4652272,0.4217969
2022-03-20 14:43:25,2022-03-20 06:43:25,light,0.5251556,0.5142171,0.4678798,0.563728,0.5018533,0.7671139,0.2959119,0.6141912,0.3994639,0.4374367,0.6376598,0.4651607,0.4016518,0.7074853,0.4759331,0.4724554
2022-03-20 14:48:25,2022-03-20 06:48:25,light,0.4925519,0.5412928,0.4057502,0.5240154,0.532655,0.729338,0.2845455,0.6362519,0.3845993,0.4748946,0.5286353,0.4748901,0.4436362,0.8186096,0.494139,0.4835636
2022-03-20 14:53:25,2022-03-20 06:53:25,light,0.4799053,0.5043842,0.4187343,0.4963004,0.6207579,0.8402789,0.3491111,0.6919554,0.407397,0.4438935,0.5623334,0.4864441,0.4270933,0.7451476,0.5217342,0.5296275
2022-03-20 14:58:25,2022-03-20 06:58:25,light,0.5214018,0.5102442,0.5800695,0.5579494,0.6139341,0.7523959,0.4269525,0.6698087,0.4186318,0.4682426,0.595785,0.4776803,0.47,0.6827741,0.5825799,0.5133144
2022-03-20 15:03:25,2022-03-20 07:03:25,light,0.5184219,0.5312678,0.494602,0.5200654,0.6082772,0.6796703,0.4322537,0.6191646,0.4433757,0.4550174,0.5473242,0.5104007,0.4401541,0.6456462,0.6590925,0.4611018
2022-03-20 15:08:25,2022-03-20 07:08:25,light,0.5333611,0.5596038,0.4367872,0.5378743,0.6157094,0.6335242,0.4124901,0.5029179,0.5861198,0.4271673,0.4692961,0.6246815,0.5121562,0.5732988,0.6574438,0.5380328
2022-03-20 15:13:25,2022-03-20 07:13:25,light,0.5468911,0.5870264,0.5263022,0.6590171,0.5987768,0.7063457,0.339957,0.4761001,0.724304,0.4506479,0.4084713,0.5214838,0.5041479,0.6601346,0.6736266,0.5244141
2022-03-20 15:18:25,2022-03-20 07:18:25,light,0.5885977,0.5502627,0.5638469,0.6618294,0.5790181,0.4788561,0.3111015,0.5235431,0.6684583,0.4376058,0.5914186,0.4096622,0.4763283,0.6481944,0.6059129,0.5965437
2022-03-20 15:23:25,2022-03-20 07:23:25,light,0.6783185,0.7046932,0.4766401,0.5923599,0.5610994,0.5487769,0.3948598,0.6144117,0.7181258,0.4648734,0.5435194,0.4089231,0.48869,0.5763265,0.5734861,0.6664733
2022-03-20 15:28:25,2022-03-20 07:28:25,light,0.5999485,0.6786857,0.4586044,0.4996004,0.5895615,0.7015294,0.3600442,0.6423056,0.5318145,0.4790525,0.5709445,0.4261267,0.5898976,0.489848,0.5726189,0.640471
2022-03-20 15:33:25,2022-03-20 07:33:25,light,0.562443,0.7146463,0.3403334,0.5093191,0.656575,0.7823441,0.3395577,0.6448326,0.5875081,0.5069536,0.5148659,0.4833953,0.5873442,0.6062276,0.4850704,0.5666068
2022-03-20 15:38:25,2022-03-20 07:38:25,light,0.6326287,0.6276293,0.4098066,0.4723997,0.6682273,0.5839801,0.379455,0.6592434,0.4595036,0.4615768,0.5222684,0.5118307,0.700831,0.5692105,0.4408023,0.5829718
2022-03-20 15:43:25,2022-03-20 07:43:25,light,0.5753803,0.557846,0.5093555,0.4699727,0.7164103,0.5751538,0.3676762,0.6038145,0.4615823,0.4704045,0.4885648,0.5347219,0.6986456,0.4834712,0.4646045,0.5948572
2022-03-20 15:48:25,2022-03-20 07:48:25,light,0.5507119,0.6189492,0.6279535,0.4782105,0.6057264,0.634737,0.349184,0.5308481,0.5005071,0.4843972,0.6337193,0.5236146,0.6151733,0.5261101,0.4475194,0.5579369
2022-03-20 15:53:25,2022-03-20 07:53:25,light,0.5679347,0.565385,0.5706603,0.4627837,0.4735745,0.6255656,0.3436761,0.6212634,0.4600801,0.48737,0.5340231,0.5665005,0.576164,0.4049316,0.4196853,0.5841382
2022-03-20 15:58:25,2022-03-20 07:58:25,light,0.5574483,0.4726613,0.6017717,0.4504858,0.5556466,0.6417869,0.3672646,0.6127539,0.5563238,0.5917227,0.3779867,0.711753,0.4741142,0.482968,0.4977359,0.4924244
2022-03-20 16:03:25,2022-03-20 08:03:25,dark,0.5838311,0.5761037,0.5371737,0.4562505,0.5613863,0.6615748,0.3568327,0.619875,0.4143226,0.6875823,0.6181945,0.7270784,0.4412405,0.5057913,0.5353093,0.4183668
2022-03-20 16:08:25,2022-03-20 08:08:25,dark,0.6361917,0.5453253,0.4827757,0.5237751,0.6657882,0.722627,0.4355067,0.6653895,0.4182373,0.6478338,0.6872939,0.6931049,0.5006456,0.4637739,0.5625326,0.4527925
2022-03-20 16:13:25,2022-03-20 08:13:25,dark,0.609395,0.5240343,0.4651826,0.4945944,0.6866017,0.72786,0.4908392,0.7597446,0.450684,0.5985246,0.7706601,0.6947755,0.488902,0.4855846,0.5081593,0.4323037
2022-03-20 16:18:25,2022-03-20 08:18:25,dark,0.6965963,0.5586297,0.4825957,0.5033393,0.6119791,0.6633633,0.3903647,0.8213563,0.5449796,0.5696344,0.5984234,0.6063452,0.4954497,0.5263611,0.4869938,0.409105
2022-03-20 16:23:25,2022-03-20 08:23:25,dark,0.6884384,0.5188899,0.4958509,0.5321566,0.5504109,0.9364694,0.4379601,0.7135535,0.5213781,0.5201065,0.6138354,0.5887172,0.6296427,0.5251336,0.4538759,0.4361265
2022-03-20 16:28:25,2022-03-20 08:28:25,dark,0.6671935,0.451837,0.5441859,0.5436637,0.5882574,0.5271704,0.4567945,0.6814905,0.7733051,0.5423383,0.578234,0.5690428,0.4664578,0.4926469,0.4778078,0.40106
2022-03-20 16:33:25,2022-03-20 08:33:25,dark,0.7315971,0.5208281,0.5677108,0.5156044,0.5927866,0.5449187,0.4749429,0.6865048,0.4714876,0.5609063,0.4911847,0.5613091,0.4774057,0.437281,0.4687209,0.4335793
2022-03-20 16:38:25,2022-03-20 08:38:25,dark,0.801136,0.6874695,0.6234505,0.516066,0.643958,0.7871382,0.3647554,0.6151398,0.4766211,0.6032466,0.4869229,0.5222299,0.4897368,0.4538534,0.3884682,0.4589313
2022-03-20 16:43:25,2022-03-20 08:43:25,dark,0.7781455,0.6872265,0.6308314,0.5036992,0.7994453,0.7522262,0.4365968,0.5421767,0.5121791,0.6089682,0.5972896,0.5379349,0.5251887,0.4504014,0.5448077,0.4677436
2022-03-20 16:48:25,2022-03-20 08:48:25,dark,0.7508019,0.6052234,0.598893,0.561385,0.7311883,0.7349442,0.3726823,0.7073441,0.4278533,0.6514689,0.5527658,0.5746087,0.5652755,0.5514638,0.6574613,0.3486064
2022-03-20 16:53:25,2022-03-20 08:53:25,dark,0.7266209,0.5077026,0.61528,0.615904,0.4923633,0.6504185,0.3410462,0.618798,0.4849538,0.5353099,0.5764362,0.5387461,0.3951851,0.6656797,0.6877737,0.4024927
2022-03-20 16:58:25,2022-03-20 08:58:25,dark,0.7750549,0.5394343,0.5750279,0.6448501,0.5479538,0.603664,0.3108635,0.5587577,0.5855419,0.544665,0.7037371,0.5286705,0.432241,0.6674753,0.723538,0.4517203
2022-03-20 17:03:25,2022-03-20 09:03:25,dark,0.7838163,0.6355124,0.5069506,0.6702187,0.6035127,0.6572979,0.35765,0.5747508,0.6312135,0.5286831,0.6300462,0.5285244,0.4279469,0.6961695,0.7513424,0.4859787
2022-03-20 17:08:25,2022-03-20 09:08:25,dark,0.7337597,0.6263887,0.4231236,0.7165835,0.5768015,0.7244756,0.4216438,0.6463473,0.6354335,0.5548571,0.7087921,0.5283841,0.4300592,0.8611307,0.6920235,0.4597197
2022-03-20 17:13:25,2022-03-20 09:13:25,dark,0.6553994,0.6554213,0.4221897,0.6129397,0.6625984,0.7479484,0.4183287,0.6426233,0.6263441,0.5933831,0.4825685,0.5650051,0.4589059,0.651481,0.674864,0.4485623
2022-03-20 17:18:25,2022-03-20 09:18:25,dark,0.6125104,0.5831826,0.441435,0.5347458,0.6214024,0.6437395,0.4311042,0.7442334,0.5677987,0.6170945,0.5817806,0.5945778,0.4871863,0.5580594,0.6042189,0.4404459
2022-03-20 17:23:25,2022-03-20 09:23:25,dark,0.5905736,0.5371216,0.4241109,0.5072992,0.4713302,0.653367,0.4719656,0.6792829,0.6946443,0.6943049,0.6032867,0.6441558,0.5959679,0.6075829,0.5814494,0.45368
2022-03-20 17:28:25,2022-03-20 09:28:25,dark,0.6218929,0.5149882,0.5975006,0.5033742,0.6734223,1.043384,0.4543726,0.6983425,0.621927,0.7133897,0.6329539,0.6346357,0.6634935,0.6301335,0.5050834,0.4888849
2022-03-20 17:33:25,2022-03-20 09:33:25,dark,0.7754599,0.5481883,0.5847085,0.5325686,0.6313522,0.7184989,0.5135036,0.5991045,0.5258919,0.7268774,0.6215002,0.5895011,0.7726613,0.4831195,0.5282603,0.4750303
