subjectsID,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,Early_TRF,Early_TRF,Early_TRF,Early_TRF,Late_TRF,Late_TRF,Late_TRF,Late_TRF
Date_Time_1,Expriments Times,DarkLight,EatRestrict,,,,,,,,,,,,,,,,
2022-03-20 12:00:01,2022-03-20 04:00:01,dark,Eat,6.973885,2.788584,3.130248,6.280558,2.948445,4.235668,8.923498,0.3990308,,,,,,,,
2022-03-20 12:00:01,2022-03-20 04:00:01,dark,Restrict,,,,,,,,,3.013138,2.818096,8.518598,1.926111,6.087053,0.9427994,1.017056,0.3533903
2022-03-20 13:00:01,2022-03-20 05:00:01,dark,Eat,3.903505,4.190907,2.0855560000000004,3.726302,1.097414,3.027531,5.093282,3.4810242,,,,,,,,
2022-03-20 13:00:01,2022-03-20 05:00:01,dark,Restrict,,,,,,,,,2.7781230000000003,3.602288,10.436332,1.5295280000000002,5.741677,3.5397666,4.733606,6.8077427
2022-03-20 14:00:01,2022-03-20 06:00:01,dark,Eat,12.08858,1.2313889999999992,1.754594,1.7647700000000004,1.115729,2.4040560000000006,1.98316,0.1714100000000002,,,,,,,,
2022-03-20 14:00:01,2022-03-20 06:00:01,dark,Restrict,,,,,,,,,5.569089,5.150675999999999,1.8561599999999991,2.0530129999999995,4.857980000000001,0.5435020000000002,0.586398,1.5309920000000004
2022-03-20 15:00:01,2022-03-20 07:00:01,dark,Eat,3.8311100000000025,1.2681920000000009,0.2551099999999993,0.5986799999999999,0.5999600000000003,1.810445,0.9520099999999996,1.2957739999999998,,,,,,,,
2022-03-20 15:00:01,2022-03-20 07:00:01,dark,Restrict,,,,,,,,,0.8300999999999998,2.5535300000000003,4.98706,1.1960570000000006,1.5278499999999973,4.848756,0.969143,1.1674869999999995
2022-03-20 16:00:01,2022-03-20 08:00:01,light,Eat,1.6762499999999996,2.921918,1.0823739999999995,0.8002800000000008,0.4597469999999992,2.976939999999999,1.4152500000000003,1.1024139999999996,2.80912,1.4108,6.071370000000002,2.28893,,,,
2022-03-20 16:00:01,2022-03-20 08:00:01,light,Restrict,,,,,,,,,,,,,2.30349,7.594995999999998,2.4254099999999994,3.949978
2022-03-20 17:00:01,2022-03-20 09:00:01,light,Eat,13.496010000000002,2.0967400000000005,4.992918000000001,1.27327,3.200520000000001,3.0594300000000008,3.979230000000001,2.332006,2.044179999999999,3.0283900000000017,5.579259999999998,3.2259709999999995,,,,
2022-03-20 17:00:01,2022-03-20 09:00:01,light,Restrict,,,,,,,,,,,,,0.4684200000000018,5.959490000000002,2.8261570000000003,0.57592
2022-03-20 18:00:01,2022-03-20 10:00:01,light,Eat,9.7853,6.905899999999999,2.203099999999999,2.0612700000000004,2.4225049999999992,7.31701,6.37191,3.666151000000001,3.205919999999999,10.0002,2.664320000000004,1.1232900000000008,,,,
2022-03-20 18:00:01,2022-03-20 10:00:01,light,Restrict,,,,,,,,,,,,,10.71873,5.18563,6.0840900000000016,3.066310000000001
2022-03-20 19:00:01,2022-03-20 11:00:01,light,Eat,4.260010000000001,3.0201899999999995,2.7711799999999998,0.7159799999999983,1.1836900000000004,4.409569999999999,2.87978,4.000809999999998,4.98564,2.9210199999999986,5.778669999999998,2.8351900000000008,,,,
2022-03-20 19:00:01,2022-03-20 11:00:01,light,Restrict,,,,,,,,,,,,,7.034229999999997,2.5651699999999984,0.1573499999999974,5.922099999999997
2022-03-20 20:00:01,2022-03-20 12:00:01,light,Eat,2.1169999999999973,2.9163400000000017,2.476580000000002,4.64256,2.65344,0.8589700000000029,3.841799999999999,2.6507900000000006,2.3019800000000004,4.029229999999998,1.8962999999999963,3.2383399999999973,,,,
2022-03-20 20:00:01,2022-03-20 12:00:01,light,Restrict,,,,,,,,,,,,,1.4065100000000044,2.43271,2.70458,0.2878200000000035
2022-03-20 21:00:01,2022-03-20 13:00:01,light,Eat,1.2640299999999982,1.016729999999999,1.5640199999999993,1.756260000000001,1.0506499999999992,3.2201099999999983,1.0768800000000027,8.3721,4.31429,2.420080000000006,1.7736700000000027,4.701030000000003,,,,
2022-03-20 21:00:01,2022-03-20 13:00:01,light,Restrict,,,,,,,,,,,,,6.614689999999996,0.1854700000000022,0.749760000000002,0.2005799999999986
2022-03-20 22:00:01,2022-03-20 14:00:01,light,Eat,5.423050000000004,0.7058800000000005,2.948730000000001,3.12548,5.58596,0.9525099999999966,1.280629999999995,1.2384100000000018,9.77953,7.999459999999999,11.674369999999996,1.96753,,,,
2022-03-20 22:00:01,2022-03-20 14:00:01,light,Restrict,,,,,,,,,,,,,3.903559999999999,1.976770000000002,0.0487099999999998,1.235710000000001
2022-03-20 23:00:01,2022-03-20 15:00:01,light,Eat,0.4797899999999941,1.1049499999999988,0.5980499999999971,1.548729999999999,4.025950000000002,5.915080000000003,4.710450000000002,5.600069999999999,1.6190300000000022,0.6098599999999976,1.4307000000000016,0.5593000000000004,,,,
2022-03-20 23:00:01,2022-03-20 15:00:01,light,Restrict,,,,,,,,,,,,,1.582880000000003,4.672779999999996,6.535209999999999,3.452659999999998
2022-03-21 00:00:01,2022-03-20 16:00:01,dark,Eat,4.68216000000001,2.463350000000002,0.918090000000003,2.4368700000000025,8.687989999999996,2.125880000000002,9.016019999999996,0.583280000000002,,,,,5.563870000000001,2.96293,3.847759999999997,1.5238200000000006
