Date_Time_1,subjectsID,Group,Expriments Times,DarkLight,EatRestrict,AllMeters (m),FoodUpa (gram),Pedmeters (m),WaterUpa (gram),BodyMass (gram),bodytemp,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,Kcal_hr (kcal/hr),RER,si13c,Co2 ml/min,Vo2 ml/min,zbreak,Locomotion (brakes)
2022-03-20 11:18:25,5,HighFatAdLibitum,2022-03-20 03:18:25,light,Eat,2.7575399999999988,0.0312346,2.1729499999999984,0.0,40.39046,-1.0,,,,,,0.84176,0.7610567,-1.0,2.230284,2.933935,0.0,457.0
2022-03-20 11:18:25,6,HighFatAdLibitum,2022-03-20 03:18:25,light,Eat,2.4725400000000004,0.0225715999999999,1.7869349999999995,0.0,42.32231,-1.0,,,,,,0.8132883,0.7785956,-1.0,2.197026,2.822861,0.0,326.0
2022-03-20 11:18:25,7,HighFatAdLibitum,2022-03-20 03:18:25,light,Eat,3.941009999999999,0.0530855,3.348980000000001,0.0,39.23279,-1.0,,,,,,0.5187222,0.7422456,-1.0,1.347582,1.815515,0.0,485.0
2022-03-20 11:18:25,8,HighFatAdLibitum,2022-03-20 03:18:25,light,Eat,1.8222099999999983,0.067351086,1.2349800000000002,0.0,41.43312,-1.0,,,,,,0.7413199,0.7167544,-1.0,1.87135,2.609901,0.0,300.0
2022-03-20 11:18:25,9,Early_TRF,2022-03-20 03:18:25,light,Restrict,1.8266899999999997,0.0,1.2462800000000005,0.0009332278,32.65952,-1.0,,,,,,0.6684933,0.7586691,-1.0,1.766231,2.331414,0.0,426.0
2022-03-20 11:18:25,10,Early_TRF,2022-03-20 03:18:25,light,Restrict,2.1409319999999994,0.0,1.7683039999999988,0.0,34.87444,-1.0,,,,,,0.5716755,0.7354419,-1.0,1.474302,2.003894,0.0,38.0
2022-03-20 11:18:25,11,Early_TRF,2022-03-20 03:18:25,light,Restrict,2.69519,0.01168849,2.129517,0.0,36.57878,-1.0,,,,,,0.7422348,0.7496438,-1.0,1.943775,2.593444,0.0,394.0
2022-03-20 11:18:25,12,Early_TRF,2022-03-20 03:18:25,light,Restrict,2.198380000000002,0.0,1.6657799999999998,0.0,0.0,-1.0,,,,,,0.7066697,0.7353585,-1.0,1.820509,2.477631,0.0,441.0
2022-03-20 11:18:25,13,Late_TRF,2022-03-20 03:18:25,light,Restrict,1.9292100000000008,0.0,1.3682700000000023,0.0010982999999999,28.27886,-1.0,,,,,,0.6999807,0.7763665,-1.0,1.885863,2.431003,0.0,243.0
2022-03-20 11:18:25,14,Late_TRF,2022-03-20 03:18:25,light,Restrict,0.6162699999999983,0.0,0.5331700000000001,0.0,35.09907,-1.0,,,,,,0.6809005,0.7417474,-1.0,1.767753,2.383458,0.0,54.0
