Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,bodymass,bodytemp,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,si13c,vco2,vh2o,vo2,xbreak,ybreak,zbreak
03/20/2022 16:00:01,11,Early_TRF,7.703800000000001,0.30687339,6.071370000000002,0.0015410529999999997,36.51361,-1.0,,,,,,0.5785984,0.7561678,-1.0,1.527716,0.3006408,2.018182,337.0,587.0,0.0
03/20/2022 16:00:01,12,Early_TRF,4.037349999999998,0.29285408,2.2889299999999997,0.014776760000000003,15.86967,-1.0,,,,,,0.5996206,0.7715861,-1.0,1.609482,0.2464838,2.084139,729.0,751.0,0.0
03/20/2022 16:00:01,13,Late_TRF,4.057880000000001,0.0,2.30349,0.0,31.15523,-1.0,,,,,,0.5569811,0.7848539,-1.0,1.514986,0.2976297,1.930333,463.0,331.0,0.0
03/20/2022 16:00:01,14,Late_TRF,10.973390000000002,0.0,7.594995999999998,0.0,34.44366,-1.0,,,,,,0.5064611,0.7294503,-1.0,1.29806,0.3258167,1.77756,190.0,221.0,0.0
03/20/2022 16:00:01,15,Late_TRF,4.570769999999998,0.0014015799999999995,2.4254099999999994,0.0747418,37.06836,-1.0,,,,,,0.4826302,0.7644296,-1.0,1.285296,0.2594165,1.68036,38.0,31.0,0.0
03/20/2022 16:00:01,16,Late_TRF,8.137909999999998,0.06242481,3.9499779999999998,0.0,33.96237,-1.0,,,,,,0.4968368,0.7606909,-1.0,1.318539,0.3098107,1.731111,833.0,721.0,0.0
03/20/2022 16:00:01,2,LowFat,5.427570000000003,0.38039599999999996,2.921918,0.0017120149999999999,31.4175,-1.0,0.0,0.0,0.0,0.0,0.0,0.5643793,0.9419283,-1.0,1.779864,0.326263,1.887286,518.0,489.0,0.0
03/20/2022 16:00:01,3,LowFat,3.0263799999999996,0.1670184,1.0823739999999997,0.1715603,32.7701,-1.0,,,,,,0.5036672,0.9429106,-1.0,1.588871,0.246314,1.684131,477.0,542.0,0.0
03/20/2022 16:00:01,4,LowFat,2.3168499999999987,0.26288409999999995,0.8002800000000008,0.0504463,32.1992,-1.0,,,,,,0.4911564,0.9677594,-1.0,1.581176,0.2559475,1.633382,149.0,129.0,0.0
03/20/2022 16:00:01,5,HighFatAdLibitum,1.6825099999999988,0.22753849999999998,0.45974699999999924,0.0,39.08807,-1.0,,,,,,0.6119401,0.8308887,-1.0,1.745596,0.3708683,2.098039,272.0,275.0,0.0
03/20/2022 16:00:01,6,HighFatAdLibitum,4.086780000000001,0.21314940000000004,2.976939999999999,0.0,42.65762,-1.0,,,,,,0.6787617,0.8165169,-1.0,1.911771,0.3390311,2.333996,173.0,231.0,0.0
03/20/2022 16:00:01,7,HighFatAdLibitum,2.509080000000001,0.19965429999999995,1.4152500000000003,0.030850600000000006,39.51303,-1.0,,,,,,0.3892,0.811012,-1.0,1.089205,0.2154378,1.340271,525.0,487.0,0.0
03/20/2022 16:00:01,8,HighFatAdLibitum,2.450386999999999,0.10499479999999994,1.1024139999999996,0.01447735,25.10537,-1.0,,,,,,0.6607203,0.8114103,-1.0,1.849126,0.3158927,2.275278,568.0,656.0,0.0
03/20/2022 16:00:01,9,Early_TRF,4.84385,0.04489449999999995,2.80912,0.004616099999999998,33.14748,-1.0,,,,,,0.5114904,0.7415177,-1.0,1.329492,0.3072187,1.790008,250.0,178.0,0.0
03/20/2022 17:00:01,1,LowFat,16.6216,0.454952,13.496010000000002,0.18081740000000002,32.05117,-1.0,,,,,,0.7143361,0.9323568,-1.0,2.234557,0.3954179,2.393855,1160.0,1376.0,0.0
03/20/2022 17:00:01,10,Early_TRF,3.59253,0.3140349,3.0283900000000017,0.04875007,35.16244,-1.0,,,,,,0.5982875,0.8740847,-1.0,1.777241,0.3146001,2.031421,326.0,383.0,0.0
