subjectsID,,,,1,2,3,4,5,6,7,8
Group,,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum
Date_Time_1,Expriments Times,DarkLight,EatRestrict,,,,,,,,
2022-03-20 12:00:01,2022-03-20 04:00:01,dark,Eat,0.1573095,0.076019,0.06464914,0.05027777,0.0,0.1071105,0.06691938,0.009788195
2022-03-20 13:00:01,2022-03-20 05:00:01,dark,Eat,0.1280958999999999,0.4519749,0.10702886,0.28434763,0.205895,0.198562,0.0221011,0.210262205
2022-03-20 14:00:01,2022-03-20 06:00:01,dark,Eat,0.4367849,0.3060279999999999,0.154686,0.1905661,0.2826682,0.3182899,0.1932925199999999,0.0433321
2022-03-20 15:00:01,2022-03-20 07:00:01,dark,Eat,0.0762345000000001,0.2723601,0.1872057,0.2392563999999999,0.1759558,0.2455821999999999,0.0959034,0.3198705
2022-03-20 16:00:01,2022-03-20 08:00:01,light,Eat,0.2201952,0.3803959999999999,0.1670184,0.2628840999999999,0.2275384999999999,0.2131494,0.1996542999999999,0.1049947999999999
2022-03-20 17:00:01,2022-03-20 09:00:01,light,Eat,0.454952,0.374708,0.286114,0.151499,0.3204685,0.5102990000000001,0.2320251000000001,0.2369344
2022-03-20 18:00:01,2022-03-20 10:00:01,light,Eat,0.4994289999999999,0.4646429999999999,0.4003079,0.2600260000000001,0.2919469999999999,0.4665739999999998,0.4314982,0.4537107999999999
2022-03-20 19:00:01,2022-03-20 11:00:01,light,Eat,0.3638720000000002,0.2162109999999999,0.098198,0.5649109999999999,0.145891,0.3820640000000002,0.2717399999999998,0.206431
2022-03-20 20:00:01,2022-03-20 12:00:01,light,Eat,0.1400799999999997,0.3956220000000003,0.505458,0.5100150000000001,0.37171,0.1443179999999997,0.3165690000000001,0.388565
2022-03-20 21:00:01,2022-03-20 13:00:01,light,Eat,0.156832,0.0455299999999998,0.2884220000000002,0.4173359999999997,0.3275740000000002,0.3010030000000001,0.284715,0.485489
2022-03-20 22:00:01,2022-03-20 14:00:01,light,Eat,0.804951,0.4365069999999997,0.3156629999999998,0.485643,0.2793319999999997,0.3041049999999998,0.2215039999999999,0.0751889999999999
2022-03-20 23:00:01,2022-03-20 15:00:01,light,Eat,0.0090180000000001,0.1006490000000002,0.1929780000000001,0.1443730000000003,0.130525,0.5202430000000002,0.4133269999999998,0.3611019999999998
2022-03-21 00:00:01,2022-03-20 16:00:01,dark,Eat,0.6440779999999999,0.3802219999999998,0.1990069999999999,0.32992,0.4287369999999999,0.0903789999999999,0.4162970000000001,0.108044
2022-03-21 01:00:01,2022-03-20 17:00:01,dark,Eat,0.8118660000000002,0.3464779999999998,0.151993,0.304097,0.0497640000000001,0.4904250000000001,0.247992,0.2075409999999999
2022-03-21 02:00:01,2022-03-20 18:00:01,dark,Eat,0.0,0.1229710000000006,0.1612589999999998,0.538646,0.473945,0.3246440000000001,0.0193250000000002,0.3846440000000002
2022-03-21 03:00:01,2022-03-20 19:00:01,dark,Eat,0.011597,0.2267909999999995,0.090659,0.020073,0.152323,0.2867999999999995,0.1544019999999997,0.1250559999999998
2022-03-21 04:00:01,2022-03-20 20:00:01,dark,Eat,0.0082049999999993,0.2327570000000003,0.5186769999999998,0.3948450000000001,0.0194589999999998,0.372751,0.1730810000000002,0.4374070000000003
2022-03-21 05:00:01,2022-03-20 21:00:01,dark,Eat,0.0868120000000001,0.0016540000000002,0.2371960000000004,0.2367399999999992,0.0864229999999999,0.085134,0.0976099999999999,0.1217239999999995
2022-03-21 06:00:01,2022-03-20 22:00:01,dark,Eat,0.0832110000000003,0.0006179999999993,0.0100489999999995,0.333857,0.1909209999999999,0.052372,0.1110549999999999,0.2625350000000006
2022-03-21 07:00:01,2022-03-20 23:00:01,dark,Eat,0.027463,0.132295,0.0142449999999998,0.1590329999999999,0.061039,0.0293770000000002,0.1874960000000003,0.0009199999999998
2022-03-21 08:00:01,2022-03-21 00:00:01,dark,Eat,0.0197509999999994,0.3180880000000003,0.000477,0.0,0.2391040000000002,0.0611689999999995,0.086144,0.0383360000000001
2022-03-21 09:00:01,2022-03-21 01:00:01,dark,Eat,0.0375390000000006,0.1033989999999995,0.1848710000000002,0.0213369999999999,0.0,0.0766650000000002,0.1330589999999993,0.0553529999999993
2022-03-21 10:00:01,2022-03-21 02:00:01,dark,Eat,0.0061099999999996,0.3550200000000005,0.1716980000000001,0.0133020000000003,0.1210370000000002,0.0821699999999996,0.0036260000000005,0.0
2022-03-21 11:00:01,2022-03-21 03:00:01,dark,Eat,0.0066420000000002,0.0,0.0,0.0079529999999996,0.1663030000000001,0.1540800000000004,0.1258879999999997,0.1927510000000003
2022-03-21 12:00:01,2022-03-21 04:00:01,dark,Eat,0.007784,0.2037299999999993,0.1747569999999996,0.0550510000000006,0.0827569999999999,0.0640559999999998,0.0125450000000002,0.1049980000000001
2022-03-21 13:00:01,2022-03-21 05:00:01,dark,Eat,0.0029810000000001,0.1268660000000006,0.1146960000000003,0.0097189999999995,0.1152919999999992,0.102411,0.0544839999999995,0.0
2022-03-21 14:00:01,2022-03-21 06:00:01,dark,Eat,0.0307639999999995,0.1759019999999997,0.0035449999999999,0.0011400000000003,0.1080300000000002,0.1445619999999996,0.0619069999999997,0.0395199999999995
2022-03-21 15:00:01,2022-03-21 07:00:01,dark,Eat,0.1394219999999997,0.4254939999999996,0.4704220000000001,0.0069970000000001,0.1610849999999999,0.2518990000000007,0.1377570000000005,0.2229720000000004
