,1,13,2,8,14,15,3,4,10,11,12,5,6,7,9
,CBD,CBD,CBD,CBD,THC,THC,THC,THC,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE
Date_Time_1,,,,,,,,,,,,,,,
3/7/2022 17:50,11.6697819,12.9330433,11.201229,11.532427,12.9418871,12.2145795,11.5832882,11.270303,11.5114129,11.4745301,12.2663262,11.4475711,11.3566271,11.1579042,12.4673798
3/7/2022 18:50,12.0768167,13.3407935,11.5690018,11.9513663,13.3711759,12.6284098,12.0015372,11.6695006,11.8995601,11.8621729,12.6846492,11.8713299,11.7534218,11.5685494,12.8872168
3/7/2022 19:50,12.5108309,13.8460931,11.9901277,12.3852352,13.8359304,13.0625132,12.4311425,12.1054603,12.3096522,12.2843713,13.1424468,12.2942158,12.1690921,11.9556482,13.3458746
3/7/2022 20:50,13.0319109,14.4460242,12.5404378,12.9374159,14.4267029,13.5852184,12.9686859,12.6141456,12.8357822,12.8276866,13.6580759,12.8049735,12.70691,12.4962834,13.9327503
3/7/2022 21:50,13.494179,15.0370662,13.0438601,13.4739134,14.9748553,14.0829649,13.5089243,13.0398689,13.3123446,13.3384147,14.1731716,13.2965956,13.2835317,12.9859837,14.4792946
3/7/2022 22:50,13.9975909,15.5023947,13.5156297,13.9962932,15.5242438,14.467732,14.0422653,13.5138876,13.7731879,13.8397496,14.7046865,13.7368325,13.8007152,13.4615062,14.9943212
3/7/2022 23:50,14.4405414,15.9928019,13.9779532,14.4996907,16.1018797,14.8995007,14.6061012,13.9723002,14.2324124,14.3438299,15.2196432,14.1456001,14.3027666,13.8612948,15.5118692
3/8/2022 0:50,14.948338,16.5321776,14.3353225,14.9294819,16.6297139,15.3109946,14.9822769,14.3518542,14.6894023,14.7929562,15.7082591,14.6094784,14.793673,14.1657921,15.9870124
3/8/2022 1:50,15.3882591,16.8552191,14.7605515,15.268983,17.0567796,15.7564845,15.3596825,14.7701144,15.0617501,15.1666114,16.041158,14.9758312,15.2523361,14.618975,16.3495145
3/8/2022 2:50,15.7641185,17.2105203,15.1185415,15.7263848,17.5062449,16.0632347,15.7532867,15.112575,15.4685151,15.6096857,16.5314632,15.3736479,15.6129595,14.8480681,16.7837142
3/8/2022 3:50,16.214369,17.7429149,15.5806509,16.0370215,18.0401384,16.5211222,16.0744524,15.507947,15.8155354,15.8876065,16.8958392,15.6282914,15.9846438,15.0448969,17.2433376
3/8/2022 4:50,16.5309198,18.11337,15.8397552,16.4222973,18.5499999,16.8516575,16.494621,15.7532791,16.1141249,16.3132268,17.2623657,16.1021991,16.4090163,15.4053654,17.5705568
3/8/2022 5:50,16.9418819,18.3989009,16.0726201,16.6767058,18.9203414,17.2129019,16.8361118,16.1432743,16.5209972,16.5747165,17.6623398,16.2763379,16.6811211,15.7783512,18.0141991
3/8/2022 6:50,17.2076201,18.8471275,16.4251458,16.9485343,19.4385721,17.5138768,17.1548175,16.3389577,16.7605575,16.9773534,18.0134978,16.3751907,17.0969931,15.9344256,18.4092796
3/8/2022 7:50,17.6316032,19.2220369,16.8282991,17.3488187,19.899397,17.866507,17.569606,16.7050603,17.1630146,17.4093103,18.4611985,16.7345515,17.3837097,16.246561,18.8332682
3/8/2022 8:50,17.9462843,19.4946642,17.0155315,17.6476094,20.3125071,18.209837,17.8943112,17.0225061,17.4422361,17.7355879,18.7519853,17.0835175,17.44365735,16.5225831,19.2004392
3/8/2022 9:50,18.2459087,19.8010806,17.1747383,17.9381226,20.7892817,18.5516391,18.2105507,17.3402816,17.78886,18.038311,19.0480818,17.3844467,17.46447446,16.8145176,19.5241827
3/8/2022 10:50,18.6250167,20.1015152,17.2748539,18.3799548,21.2019627,18.9708545,18.6115009,17.7339745,18.2149398,18.3399758,19.5186538,17.8549271,17.83907576,17.3198821,19.9867993
3/8/2022 11:50,19.039929,20.5425059,17.5844429,18.7548897,21.6299158,19.3266926,18.9286572,18.0637066,18.5520847,18.808622,19.9012319,18.276085,18.27556976,17.7192682,20.3826001
3/8/2022 12:50,19.4050659,20.9840187,18.0326035,19.162125,21.9868268,19.7676189,19.3375052,18.4399674,18.8619953,19.2215565,20.2817036,18.6475648,18.71758756,18.0339116,20.7594242
3/8/2022 13:50,19.8405289,21.328256,18.3384332,19.5526611,22.3340247,20.1303765,19.6688762,18.8214052,19.3660433,19.5952328,20.668343,19.0698097,19.14450966,18.4926064,21.1914045
3/8/2022 14:50,20.1814983,21.7935392,18.713967,19.9303758,22.7875932,20.5530084,20.0584257,19.1859622,19.7429355,19.9659959,21.0685851,19.4378797,19.58612686,18.7987833,21.5498117
3/8/2022 15:50,20.5731747,22.1555062,19.0178655,20.308382,23.1452871,20.9400321,20.4318284,19.5424016,20.0899431,20.414544,21.4286346,19.9337831,20.07279436,19.1233355,21.9976599
